order_id|email|transactions_timestamp|total_item_quantity|purchase_revenue_in_usd|unique_items|items
317779|vblair@nguyen.com|1592759373749124|1|119.0|1|[{'coupon': None
318749|jacob01@yahoo.com|1592763044854130|1|1045.0|1|[{'coupon': None
318707|spencermartinez@wood.com|1592762900292182|2|654.0|2|[{'coupon': None
320072|james41@warren.info|1592768171627914|2|2090.0|1|[{'coupon': None
320469|jillgarcia@yahoo.com|1592769768722469|1|945.0|1|[{'coupon': None
319564|hestrada@ayers.com|1592766049571219|1|1045.0|1|[{'coupon': None
321240|kimberlyrodriguez@gmail.com|1592773255281784|1|119.0|1|[{'coupon': None
319565|abarr@mitchell-valdez.biz|1592766052750308|1|1195.0|1|[{'coupon': None
321832|jgarza@miller.com|1592776088373998|1|1045.0|1|[{'coupon': None
322512|hernandezrobin@hotmail.com|1592780189273440|1|1995.0|1|[{'coupon': None
322119|brendaharris@hotmail.com|1592777722637926|2|2114.0|2|[{'coupon': None
322327|bmiller82@gmail.com|1592779125659752|1|1195.0|1|[{'coupon': None
322583|lawrencephillips@simmons-lawson.com|1592780681382560|1|59.0|1|[{'coupon': None
312492|cynthianelson@robertson-cox.biz|1592720502330787|1|940.5|1|[{'coupon': 'NEWBED10'
310982|shawtiffany@quinn-green.com|1592701372188363|1|1075.5|1|[{'coupon': 'NEWBED10'
311676|lutzheather@yahoo.com|1592708697978122|1|850.5|1|[{'coupon': 'NEWBED10'
312283|vincentoneal@ramirez.com|1592717371695598|1|940.5|1|[{'coupon': 'NEWBED10'
311952|joseph7346@yahoo.com|1592712251162916|1|850.5|1|[{'coupon': 'NEWBED10'
322241|anthony92@jennings-harvey.com|1592778515594579|1|535.5|1|[{'coupon': 'NEWBED10'
315102|zlester@hotmail.com|1592746798083276|1|940.5|1|[{'coupon': 'NEWBED10'
310602|zacharyweiss@gmail.com|1592698348948958|1|535.5|1|[{'coupon': 'NEWBED10'
311831|kenneth36@henderson-johnson.com|1592710752816582|1|1615.5|1|[{'coupon': 'NEWBED10'
313522|danielsmith@hays.com|1592734466340306|1|1075.5|1|[{'coupon': 'NEWBED10'
319782|jason97@mitchell.com|1592766999090242|1|1615.5|1|[{'coupon': 'NEWBED10'
311945|rebecca93@fox.com|1592712177195971|1|940.5|1|[{'coupon': 'NEWBED10'
322837|nicholasmiller@riley-grant.com|1592782540415848|2|903.6|2|[{'coupon': 'NEWBED10'
311983|patricia14@rivas-mckay.com|1592712585874649|1|850.5|1|[{'coupon': 'NEWBED10'
318777|burnettkimberly@yahoo.com|1592763189056670|1|1075.5|1|[{'coupon': 'NEWBED10'
319117|garciaregina@sanders-bailey.biz|1592764417056311|2|1881.0|1|[{'coupon': 'NEWBED10'
